username,date,time,tweet,likes,replies,retweets,retweet,hashtags
JeffersonUniv,2018-06-01,07:54:13,"Welcome home Jefferson Alumni! The brand new Pinizzotto-Ammon Alumni Center in Jefferson Alumni Hall is officially open! 🎉 Thank you to our benefactors Marie E. Pinizzotto, MD ‘88 MBA and Carol Ammon, BSN ‘17 MBA. #JeffersonAlumni pic.twitter.com/WWU98gZbmI",21,1,2,True,#JeffersonAlumni
JeffersonAlumni,2018-05-31,16:38:58,"Tonight we get to celebrate the ribbon-cutting and dedication of the brand new Pinizzotto-Ammon Alumni Center in @JeffersonUniv Alumni Hall! Thank you to our benefactors Marie E. Pinizzotto, MD ‘88 MBA and Carol Ammon, BSN ‘17 MBA . #JeffersonAlumni pic.twitter.com/c5tXjG2G6k",7,0,1,True,#JeffersonAlumni
JeffersonAlumni,2018-05-31,14:26:46,"#TBT to the incredible @JeffArchives that have a new home in the brand new Pinizzotto-Ammon Alumni Center. From an obstetrical bag to a spectrophometer circa 1890, there is so much history! @JeffersonUniv archivist, Michael Angelo did an incredible job with the emplacement. pic.twitter.com/MXxo4tERxM",5,0,3,True,#TBT
JeffersonAlumni,2018-05-30,09:51:40,"Congratulations are in order for President/CEO of @JeffersonUniv and @TJUHospital, Dr. @sklasko!Way to go! 👏🏻 #FCMostCreative https://twitter.com/jeffersonuniv/status/1001814323893886976 …",2,0,0,True,#FCMostCreative
JeffersonAlumni,2018-05-29,13:38:09,"Registration is open for our newest online talk, ""The Opioid Epidemic: Actions by Policymakers and Prescribers"", featuring occupational medicine specialist Robert L. Goldberg, MD ’76.Register by June 1 to receive your free reception kit in the mail -  http://www.cvent.com/d/qgq9hb  pic.twitter.com/MfegwoSFnL",2,0,2,True,
JeffersonAlumni,2018-05-28,14:52:54,"@JeffersonUniv @JeffArchives Today’s #medicalhistorymonday is dedicated to remembering the servicemen & servicewomen who gave the ultimate sacrifice.This flag, one of several in @Jeffarchives collection, is thought to have flown at @jeffersonuniv's Base Hospital 38 between 1912 & 1949. #MemorialDay2018 pic.twitter.com/VelNFkYWV5",3,0,0,True,"#medicalhistorymonday,#MemorialDay2018"
JeffersonUniv,2018-05-28,07:30:03,On this #MemorialDay Jefferson remembers all military personnel who gave their lives & those who serve us today. Thank you for all that you do! 🇺🇸 pic.twitter.com/WAP9Newo3M,23,1,9,True,#MemorialDay
JeffersonUniv,2018-05-25,14:02:22,"It's official! Some 1,350 Jefferson students became alumni this week at Jefferson's 194th Center City Campus #commencement ceremonies & we just have one final piece of advice! (ok - maybe more than one 😉) #JeffersonGrad18 pic.twitter.com/36ZTqgDJvC",35,0,10,True,"#commencement,#JeffersonGrad18"
JeffersonAlumni,2018-05-25,12:37:41,Want to leave your legacy at @JeffersonUniv? You can! Join our Alumni Legacy Wall located prominently at the entrance of the brand new Pinizzotto-Ammon Alumni Center in Jefferson Alumni Hall.For more information on leaving your legacy visit  http://Jefferson.edu/AlumniCenterCampaign …. pic.twitter.com/ygIHXhO0gw,4,0,0,True,
JeffersonAlumni,2018-05-24,14:11:38,#TBT - In honor of our 194th graduation ceremony we are throwing it back to @JeffersonUniv commencement over the years. Congrats to all of the graduates and welcome to the #JeffersonAlumni family! pic.twitter.com/S0Cl1Szvma,3,0,2,True,"#TBT,#JeffersonAlumni"
JeffersonAlumni,2018-05-23,13:42:13,...and they did it! #JeffersonGrad18 #JeffersonAlumni https://twitter.com/JeffersonUniv/status/999339856227643393 …,4,0,1,True,"#JeffersonGrad18,#JeffersonAlumni"
JeffersonAlumni,2018-05-23,08:30:23,"Congratulations to all of our graduates and welcome to the #JeffersonAlumni family!Remember, you will always have a home at @JeffersonUniv in the brand new Pinizzotto-Ammon Alumni Center located in #JAH. For more information on the alumni center visit  http://Jefferson.edu/AlumniCenterCampaign …. pic.twitter.com/hXObhnmDTf",5,0,2,True,"#JeffersonAlumni,#JAH"
elizabeth__dale,2018-05-22,21:49:21,"194th Jefferson Commencement dinner. @sklasko “Thank you for loving the class of 2018.  Our future is truly, truly bright. Healthcare is not that complicated. We are creating wise new healthcare professionals.” #JeffersonGrad18 pic.twitter.com/ziHJu7E4Of – at Ballroom at the Ben",32,0,5,True,#JeffersonGrad18
JeffersonAlumni,2018-05-22,15:14:14,Congratulations @JeffNurseEd grads! We are so happy to have you join our #JeffersonAlumni family! #JeffersonGrad18 https://twitter.com/JeffersonUniv/status/999015494127685633 …,0,0,0,True,"#JeffersonAlumni,#JeffersonGrad18"
JeffersonAlumni,2018-05-22,13:33:33,Graduation advice from @JeffNurseEd's Dr. Shaffer! https://twitter.com/JeffersonUniv/status/998993718614085640 …,3,0,0,True,
JeffersonAlumni,2018-05-22,09:56:15,Congratulations to the College of Health Professions and the College of Pharmacy graduates! Welcome to the #JeffersonAlumni family! https://twitter.com/JeffersonUniv/status/998928239262355456 …,9,0,1,True,#JeffersonAlumni
JeffersonAlumni,2018-05-22,07:48:46,Congratulations to our @JeffNurseEd students on their big day! Before their 2:30 p.m. graduation they get to take part in the #JCN Award Ceremony and Class Celebration! 🎓@JeffersonUniv pic.twitter.com/Y0WyFlKd0h,1,0,0,True,#JCN
JeffersonAlumni,2018-05-21,14:02:55,"It’s #MedicalHistoryMonday! Check out our #DYK taken from our ""Caregiving Under Fire: Jefferson and the Vietnam War"" presentation. Join #JeffersonAlumni on 6/5 in Wilmington & 6/13 in Radnor to learn more about Jefferson's legacy of clinical excellence.  https://www.jefferson.edu/alumni/events.html … pic.twitter.com/mH7FxXldgJ",4,0,1,True,"#MedicalHistoryMonday,#DYK,#JeffersonAlumni"
JeffersonUniv,2018-05-21,11:22:11,1⃣ day to go until Jefferson's center city #commencement ceremonies! Make sure to catch all the action on our livestream:  http://bit.ly/2ICU5w3 . 📽️🎓 #JeffersonGrad18 pic.twitter.com/Frummz4NhA,7,0,4,True,"#commencement,#JeffersonGrad18"
JeffersonAlumni,2018-05-18,13:10:58,"ICYMI: On Tuesday night we held our, ""The Power of Sleep"" webinar with Dr. Karl Doghramji, MD ’80, Professor and Medical Director of the Jefferson Sleep Disorders Center. Watch the webinar on our #JeffersonAlumni YouTube channel >  https://www.youtube.com/watch?v=IJaTgSOCj0o&t=209s … pic.twitter.com/MQhPWyFKnR",0,0,0,True,#JeffersonAlumni
JeffersonUniv,2018-05-18,08:56:56,"Jefferson College of Nursing has appointed a new dean! Dr. Marie Ann Marino is a nationally recognized leader in nursing practice, education & research:  http://bit.ly/2Gv8doZ . Welcome to the Jefferson family! 💙 #LifeAtJefferson pic.twitter.com/OpQQCGFbua",16,0,4,True,#LifeAtJefferson
JeffersonAlumni,2018-05-17,14:29:37,"#TBT - Here is a look at a Jefferson pin from the early 1900's in the school's colors, black and blue. The school colors were decided upon by the class of 1890. #JeffersonArchives pic.twitter.com/N9QKBQUqoW",12,0,5,True,"#TBT,#JeffersonArchives"
JeffersonAlumni,2018-05-16,14:39:31,Phil the Ram is gearing up for this Saturday’s #EaglesAutismChallenge at @LFFStadium! Thank you to all those on #TeamJefferson for your support! @JeffersonUniv @TJUHospital @Eagles pic.twitter.com/93qUluAUiw,3,0,1,True,"#EaglesAutismChallenge,#TeamJefferson"
JeffersonAlumni,2018-05-16,13:53:14,"#JeffersonAlumni is now on Facebook! Like/Follow our page at ""Thomas Jefferson University Alumni"" and one lucky winner will be be selected to receive $10 off their registration fee for an upcoming alumni event! pic.twitter.com/ThDKulg0Ym",2,0,0,True,#JeffersonAlumni
JeffersonAlumni,2018-05-15,12:29:04,Tickets are still available for #JeffersonAlumni Day at the @Phillies! Enjoy an outdoor pregame reception at @XfinityLive's newest venue @1100Social before heading over to cheer on the home team. Reserve your spot and register today at  http://www.cvent.com/d/sgqlts  pic.twitter.com/ChIJiJUqZc,3,0,1,True,#JeffersonAlumni
JeffersonAlumni,2018-05-14,11:46:58,"It’s #MedicalHistoryMonday! During the Civil War, Jefferson provided more physicians to both sides of the war than any other medical school. In WWII that tradition of service continued. Join #JeffersonAlumni on 6/6 in Towson, MD for our exclusive talk -  https://bit.ly/2rGthoh  pic.twitter.com/SeaXFA9V16",0,0,1,True,"#MedicalHistoryMonday,#JeffersonAlumni"
JeffersonAlumni,2018-05-11,14:16:55,"For #NationalNursesWeek we want to thank those nurses who made our new Pinizzotto-Ammon Alumni Center possible! A BIG THANK YOU to the #DiplomaNurses Assocociation, Carol A. Ammon, '17, Joan D. Kelley, '60 and Edna W. Hneleski, '58. #JeffersonAlumni pic.twitter.com/OJKMjykhLh",2,0,1,True,"#NationalNursesWeek,#DiplomaNurses,#JeffersonAlumni"
JeffersonAlumni,2018-05-10,12:56:44,"@JeffNurseEd #TBT We are throwing it back to 2016, when we held the @JeffNurseED 125th Anniversary Alumni Gala. The 1st photo takes a look back at the #JeffersonNursing uniforms many of our alumni wore. Check out photos from the entire evening,  https://bit.ly/2I97bB0  #NationalNursesWeek pic.twitter.com/P0Tw1KWb34",2,0,3,True,"#TBT,#JeffersonNursing,#NationalNursesWeek"
JeffersonAlumni,2018-05-09,20:38:05,"Congratulations to our @JeffersonUniv graduates from today's East Falls commencement ceremonies, we are so excited to have you join our @JeffersonAlumni family! Best of luck on all of your future endeavors! #JeffersonGrad18 https://twitter.com/JeffersonUniv/status/994308167369621505 …",4,1,1,True,#JeffersonGrad18
JeffersonAlumni,2018-05-09,11:29:40,"On April 20th, at #JCBS Alumni Day we had the honor of presenting Dr. Laura Trinkle-Mulcahy, PhD '95 with the Distinguished Alumni Award! Here she is (Left) with Marion Siegman, PhD, Professor and Chair, Molecular Physiology and Biophysics, #JCBS, @JeffersonUniv https://twitter.com/OISB_IBSO/status/993505231525810176 …",5,0,1,True,"#JCBS,#JCBS"
JeffersonAlumni,2018-05-08,13:59:44,"Join #JeffersoAlumni in Wilmington, DE for ""Caregiving Under Fire: Jefferson and the Vietnam War."" Hear stories like Virginia Waldron's, RN '68 and many other alumni who add another chapter to Jefferson’s legacy of clinical excellence. Register at  http://www.cvent.com/d/zgqpj8  pic.twitter.com/hs2DnafXtv",2,0,0,True,#JeffersoAlumni
JeffersonAlumni,2018-05-07,12:37:35,"@JeffNurseEd In honor of #NationalNursesWeek, today's #MedicalHistoryMonday is dedicated to our #JeffersonAlumni nurses! In 2016 @JeffNurseED celebrated 125 years! To commemorate this accomplishment @JeffArchives conducted oral histories of alum. Check them out here>  http://jdc.jefferson.edu/nursing_oral_histories/ … pic.twitter.com/qlxpaxACxP",8,0,6,True,"#NationalNursesWeek,#MedicalHistoryMonday,#JeffersonAlumni"
JeffersonAlumni,2018-05-04,12:54:48,"Alumni/Faculty Profile: Medicine wasn’t Stephanie Moleski’s, MD '05 first career choice—but it was always her first love. Read her story about choosing medicine over marketing here >  https://giving.jefferson.edu/giving/news/skmc-bulletin/2018/03/jefferson-doctor-moves-from-board-room-to-exam-room.html …#JeffersoAlumni pic.twitter.com/hogz55oSuX",2,0,1,True,#JeffersoAlumni
JeffersonAlumni,2018-05-03,15:08:44,"#TBT- In honor of our @JeffNurseEd #DiplomaNurses reunion this weekend, we are throwing it back to 1893 when the first nursing graduate class of five received their diplomas. #JeffersonAlumni pic.twitter.com/iY7keDufbz",3,0,0,True,"#TBT,#DiplomaNurses,#JeffersonAlumni"
JeffersonAlumni,2018-05-02,12:07:17,"Travel across the ocean to the Greek Islands for a night of dinner, singing, and dancing with #JeffersonAlumni! Enjoy dinner provided by @EstiaRestaurant and then head across the street to the @WalnutStTheatre to see @MammaMiaMusical. Register today at  http://www.cvent.com/d/9gqly7  pic.twitter.com/N6NanLACnI",1,0,0,True,#JeffersonAlumni
JeffersonAlumni,2018-04-30,13:57:43,#MedicalHistoryMonday When Jefferson opened in 1824 students learned with a series of lectures and then were sent out to practice. Jefferson was the 1st to open a clinic that cared for patients as a part of their instruction. Learn more on 5/17!  http://www.cvent.com/d/pgq9k7  pic.twitter.com/KFy9NH6BfF,3,0,1,True,#MedicalHistoryMonday
