username,date,time,tweet,likes,replies,retweets,retweet,hashtags
WorkingatDuke,2018-07-16,10:00:52,.@DukeU will test the DukeALERT emergency notification system at 10 a.m. Wednesday. Here's what you need to know:  http://ow.ly/Q1Wo30kXIFd  pic.twitter.com/kFMuQxurMv,3,0,2,True,
DukeU,2018-07-16,09:57:07,Acclaimed journalist @JudyWoodruff addresses @DukeSanford community.  https://buff.ly/2md5TLU  pic.twitter.com/8UohvgiU0c,7,1,0,True,
DukeSci_Soc,2018-07-16,09:35:08,A distinct set of #genes may underlie several psychiatric conditions https://www.scientificamerican.com/article/the-same-genes-may-underlie-different-psychiatric-disorders/ …,7,0,5,True,#genes
dukeresearch,2018-07-13,17:10:10,Researchers use AI to predict Alzheimer’s disease progression  http://ow.ly/Jm0S30kWGGK  pic.twitter.com/CczMv9bwJs,11,0,9,True,
DukeGHI,2018-07-16,09:00:32,"ON THE BLOG: When Stephanie Jaffe & her research partner set out to visit several universities in Nairobi to pitch an #mHealth product, they had high hopes for a productive day. After some unplanned adventures, they returned with unexpected takeaways:  http://bit.ly/2zjCtow  pic.twitter.com/UBOg7OmvJO",5,1,3,True,#mHealth
GirlsinTech,2018-07-13,19:50:05,"Imposter syndrome - it's real and valid, but it can be changed. This summer program at @DukeU looks at how to positively shape experiences and keep more women in tech:  https://bit.ly/2lY9Fsa  #womenintech pic.twitter.com/r1cOD3D6xx",55,1,15,True,#womenintech
dukeresearch,2018-07-16,08:00:20,"Summer heat got you down? The average person has over 2 million sweat glands. Researchers @duke_smif show that if you watch your finger closely under the microscope, you can see some of them in action:  http://ow.ly/yn7B30kY5Fv  pic.twitter.com/MhwZxLdzwS",10,0,4,True,
NYTScience,2018-07-11,09:10:43,"Racing against time, the surgeon injected a billion mitochondria into the baby's damaged heart muscle. Within two days, the baby had a normal heart, strong and beating quickly. “It was amazing,” https://nyti.ms/2N9gHpx ",274,8,155,True,
DukeU,2018-07-14,10:34:02,.@Soccerpolitics is having a ball: Duke's resident soccer scholar has been inundated with media requests regarding the #WorldCup.  https://buff.ly/2KOqbKc  pic.twitter.com/E37elZgbHj,9,0,1,True,#WorldCup
AAUniversities,2018-07-13,16:48:31,"President Vincent Price comes to Washington, DC to meet with students, alumni, journalists and members of Congress to share @DukeU’s perspective: https://today.duke.edu/2018/07/price-visits-dc-meet-students-policymakers …",6,0,1,True,
dukeresearch,2018-07-13,14:52:48,"Duke students going after efficient car world record tomorrow, live on Facebook at 11:15 ET. http://ow.ly/TDKM30kWIKm ",22,0,9,True,
DukeEnvironment,2018-07-13,14:15:06,PhD student @danaseatrek and faculty member @grantdmurray are researching how coastal sanctuaries reshape nearby communities in Tanzania. Learn more:  https://global.duke.edu/tanzania-understanding-how-coastal-sanctuaries-reshape-nearby-communities … pic.twitter.com/GsngILMyNU,9,0,2,True,
DurhamNC,2018-07-13,14:13:12,That #FridayFeeling courtesy of @DukeU_NrsngSchl students Aisha and Teddy. #KekeDoYouLoveMe📹 via @aishasrna on Instagram pic.twitter.com/QFyRVkNy41,146,6,30,True,"#FridayFeeling,#KekeDoYouLoveMe"
DukeU,2018-07-13,13:56:03,"U.S. reopens #EmmettTill investigation, almost 63 years after his murder featuring senior research scholar Timothy Tyson’s recent book on the case.  https://buff.ly/2NI2iBQ  pic.twitter.com/wZZX5OvnWj",16,1,2,True,#EmmettTill
Mayer_at_Duke,2018-07-13,13:16:16,Such an pleasure to speak with @JudyWoodruff at the annual @DukeSanford Sanford on the Hill event last evening. Judy is a much-loved @DukeU alumna and a true national treasure. pic.twitter.com/bx4u42aUxG,25,2,4,True,
DukeAlumni,2018-07-13,13:32:20,‘Absolute dream come true’: U.S. Olympic Committee hires Duke alum Sarah Hirshland as CEO. #DukeProud http://www.dukechronicle.com/article/2018/07/us-olympic-committee-duke-alum-new-ceo-sarah-hirshland …,24,0,5,True,#DukeProud
DukeU,2018-07-13,13:23:03,"The wage gap between white and black men is growing wider, according to Duke professor.   https://buff.ly/2IUIg3G  pic.twitter.com/joeVgrmDyV",3,1,2,True,
NasherMuseum,2018-07-13,10:18:52,What was the first podcast you ever listened to? https://today.duke.edu/2018/07/thought-provoking-soundtrack …@DukeU @WorkingatDuke,3,1,1,True,
DukeU,2018-07-13,13:15:05,The psychology behind making healthier choices.  https://buff.ly/2meSfbc  pic.twitter.com/pOLNk3RMk5,4,0,1,True,
DurhamNC,2018-07-13,10:53:32,Congratulations to @DukeATHLETICS for being ranked No. 5 nationally by @CBSSports! #CityofChampions  https://durh.am/2NaVo7n  pic.twitter.com/0JXwvNojtw,23,1,6,True,#CityofChampions
DukeU,2018-07-13,12:56:03,"How social media has shaped Black Lives Matter, five years later.  https://buff.ly/2NdmLNR  pic.twitter.com/QiFs5EiVrz",4,0,1,True,
DukeU,2018-07-13,12:53:49,"President Price visits D.C, to meet with @DukeStudents, policymakers.  https://buff.ly/2NdDPDH  pic.twitter.com/rcbC44OGbG",5,0,0,True,
DukeSanford,2018-07-13,11:05:15,@DukeAlumni Acclaimed Journalist @JudyWoodruff addresses Sanford Community at Wednesday's annual “Sanford on the Hill” event. @dukealumni pic.twitter.com/gKVNQnSXvk,6,0,3,True,
DukeU,2018-07-13,10:43:03,Microsoft Research facility to be added to @DurhamNC's Chesterfield Building.  http://fal.cn/yOr5  pic.twitter.com/kXwWNn2h42,12,0,4,True,
DukeU,2018-07-13,10:22:05,New @DukeLibraries exhibit: Graphic narratives from around the world.  https://buff.ly/2mgxQCx  pic.twitter.com/V6wimseAua,12,0,2,True,
DukeGHI,2018-07-13,09:31:01,Check out this cool #GlobalHealth-themed graphic novel created as part of @fhi_duke's Story+ program! 3 students tell a sweeping story of the #HIV/#AIDS pandemic based on materials from the Maria de Bruyn archive in @DukeU's @rubensteinlib:  http://bit.ly/2NMR3rS  @DukeHHL pic.twitter.com/LuDGhylop3,18,0,14,True,"#GlobalHealth,#HIV,#AIDS"
DukeU,2018-07-13,10:13:10,"Timothy Tyson, author of the book that revealed Carolyn Bryant Donham's confession, cautiously welcomes revived #EmmettTill investigation.  https://buff.ly/2KVQ3E3  pic.twitter.com/CIuegyK27a",7,0,7,True,#EmmettTill
DukeKunshan,2018-07-13,02:26:28,"New bamboo bikes now available on campus! Our new Athletic Director, Zarko Krkeljas, is lining up all kinds of great initiatives like this to keep our students active. #greenride pic.twitter.com/OweAKvTzO0",25,0,9,True,#greenride
dukeresearch,2018-07-13,08:05:13,Is it possible to smell weakness? Lemurs can  http://ow.ly/CFrv30kWeHA  @DukeLemurCenter by @LizLangley pic.twitter.com/xpDGID1p8X,30,0,8,True,
DukeIM,2018-07-11,09:18:35,"How forest bathing can help you reduce stress, become one with nature https://www.goodmorningamerica.com/wellness/story/forest-bathing-reduce-stress-nature-56379992 …",10,0,1,True,
DukeU,2018-07-13,08:12:02,.@Soccerpolitics is having a ball: Duke's resident soccer scholar has been inundated with media requests regarding the #WorldCup.  https://buff.ly/2KOqbKc  pic.twitter.com/BuSOrohXSJ,4,0,1,True,#WorldCup
DukeU,2018-07-13,05:52:03,One step further in the hunt for tumor cells: Duke researchers unveil a prototype device.  https://buff.ly/2NG3Axf  pic.twitter.com/X3glit58eT,19,0,5,True,
DukeU,2018-07-13,05:38:02,The #ADF becomes part of 'The Ruby'  https://buff.ly/2m7uTnI  pic.twitter.com/4HFel8awfo,2,0,0,True,#ADF
newsobserver,2018-07-12,15:19:22,The book about Emmett Till from @DukeU scholar Tim Tyson revealed the woman in the case acknowledged lying. She now lives in Raleigh. http://bit.ly/2JnkqxO ,34,2,17,True,
SmithsonianMag,2018-07-12,15:00:13,Scientific images make dazzling art in @DukeU exhibit. http://smithmag.co/CCRAd1 ,13,1,7,True,
DukeU,2018-07-12,14:45:41,LISTEN: The story behind who built Duke.  https://buff.ly/2KQLBXo  pic.twitter.com/3fbs9mq61G,26,0,3,True,
DukeLaw,2018-07-12,14:15:09,Kim Burrucker: pro bono connection to community http://bit.ly/2ufULCr ,2,0,1,True,
sorayaworldwide,2018-07-12,13:26:26,Had fun at the ⁦@DukeU⁩ tech fair yesterday learning how to make things like this on our 3D printers 🤖#myofficeiscoolerthanyours pic.twitter.com/PH3d7QM5xi,23,0,2,True,#myofficeiscoolerthanyours
DukeGHI,2018-07-12,13:00:53,Proud to be a part of @Duke_DOCE's Snapshots in Civic Engagement feature highlighting the many ways @DukeU students are interacting with communities around the world! http://bit.ly/2JgrQCV ,5,0,4,True,
DukeU,2018-07-12,13:14:15,The psychology behind making healthier choices.  https://buff.ly/2meSfbc  pic.twitter.com/nsPimUlRyy,8,0,3,True,
DukeU,2018-07-12,12:33:51,"U.S. reopens #EmmettTill investigation, almost 63 years after his murder featuring senior research scholar Timothy Tyson’s recent book on the case.  https://buff.ly/2NI2iBQ  pic.twitter.com/EP9nnr2dUs",14,0,3,True,#EmmettTill
DukeU,2018-07-12,12:03:55,Driverless-car makers want Congress to free them from state safety standards.  https://buff.ly/2Jh6KUF  pic.twitter.com/XuEWPgv5jg,2,0,1,True,
DukeU,2018-07-12,10:31:28,Hold on to those recession predictions--for now. @DukeFuqua  https://buff.ly/2mdNOgJ  pic.twitter.com/KGHLZ0WRN3,4,0,0,True,
DukeCE,2018-07-12,09:42:30,Full day of learning with @DukeCE in South Africa. Thank you @SharmlaC @DukeU @DukeFuqua #DukeCEAfrica pic.twitter.com/yxrhb4CtfY,13,0,6,True,#DukeCEAfrica
DukeU,2018-07-12,09:29:32,.@Soccerpolitics is having a ball: Duke's resident soccer scholar has been inundated with media requests regarding the #WorldCup.  https://buff.ly/2KOqbKc  pic.twitter.com/jwz0tIN3t9,8,0,3,True,#WorldCup
DukeCancer,2018-07-12,08:56:25,A new trial uses heat-sensitive cancer drugs to target tumors directly  https://cnet.co/2m7DxTd  via @CNET,19,1,6,True,
DukeFuqua,2018-07-11,20:16:02,.@usnews takes a look at where #Fortune500 CEOs got their #MBAs:   https://dukefuqua.com/2u9QzE0 Proud Apple's @tim_cook earned his here pic.twitter.com/1lfZHRSdXO,27,0,6,True,"#Fortune500,#MBAs"
DukeAlumni,2018-07-11,20:45:09,Duke's seven NBA rookies impressing in debuts  http://ow.ly/oPI530kTpY6  #GoDuke pic.twitter.com/m1KUl9w3Gu,49,1,7,True,#GoDuke
DukeAlumni,2018-07-11,19:35:07,Take a walking tour of statues at @DukeU: Wired! Lab's audio project shares history and meaning of campus statues  http://ow.ly/83FK30kTq8E  pic.twitter.com/65llJXDU8P,13,0,3,True,
DukeU,2018-07-12,08:09:03,.@DukeIM's Dr. Philip Barr on the benefits of #ForestBathing to reduce stress.  http://fal.cn/yvQ3  pic.twitter.com/VuR9SRuQx1,3,0,0,True,#ForestBathing
DukeU,2018-07-12,05:21:03,Medical interpreters at @DukeHealth play a vital role.  http://fal.cn/ygc6  pic.twitter.com/57Akt5rpsI,5,0,2,True,
DukeU,2018-07-11,19:21:02,A strategy for making 'no-mining zones' in the deep sea.  https://buff.ly/2N78JNF  pic.twitter.com/vaRRZMx7MJ,5,0,1,True,
TheHerald_Sun,2018-07-10,22:03:02,One step further in the hunt for tumor cells: @DukeU researchers unveil a prototype device https://buff.ly/2KNZG7V  pic.twitter.com/xIIuy5q6WS,7,0,2,True,
WorkingatDuke,2018-07-11,14:38:02,"Fallen tree update: Traffic lights are out at several intersections, including Erwin Rd and Trent Dr; please drive with caution  https://today.duke.edu/2018/07/fallen-tree-knocks-out-power-wednesday … pic.twitter.com/jfJr3SVPRw",3,0,1,True,
DukeinDC,2018-07-11,14:27:19,Great to have @DukeU President Price spending time today with @DurhamNC's own Congressman @GKButterfield and @DukeAlumni staff @TroyClair and Dennis Sills pic.twitter.com/ZlWw2klvxA,14,1,5,True,
EshipAtDuke,2018-07-11,14:20:07,"Check out this @voguemagazine article on Mackenzie Drazan's ('18) new initiative, an arts platform for mental health awareness. Drazan is continuing her work around mental health from her time as a student at @DukeU /@melissaanddougs @DukeAlumni http://ow.ly/dPT230kUpql ",12,0,4,True,
DukeU,2018-07-11,14:12:03,"Dying organs restored to life in novel experiments on infant and show future promise in adults, says Duke surgeon.  http://fal.cn/yg0K  pic.twitter.com/Cem4FbZ9Aa",7,0,3,True,
DukeU,2018-07-11,13:49:05,A thought-provoking soundtrack ft. Duke #podcasts.  https://buff.ly/2NDDyuO  pic.twitter.com/iw4DORvZqu,4,0,0,True,#podcasts
DukeAlumni,2018-07-11,11:15:23,Duke names three new trustees  http://ow.ly/gh7E30kTqhu  pic.twitter.com/gszFPJZUQy,9,0,2,True,
DukeLemurCenter,2018-07-11,12:32:57,"Lemurs can literally smell weakness in their rivals! A lemur’s signature scent changes after they experience an injury, sending a signal to others. Read more:  http://ow.ly/9yiY30kImBG  http://ow.ly/9yiY30kImBG ",70,0,22,True,
AjSolliday,2018-07-11,11:21:04,3D printing demo from @DukeOIT - there are more than 100 3D printers on @DukeU’s campus 👀 pic.twitter.com/DdpEtU4KkV – at Technology Engagement Center,7,0,3,True,
DukeU,2018-07-11,13:13:43,One step further in the hunt for tumor cells: Duke researchers unveil a prototype device.  https://buff.ly/2NG3Axf  pic.twitter.com/1lPJLYHNZX,17,0,3,True,
DukeU,2018-07-11,13:05:50,How successful you are could be determined by your genes.  https://buff.ly/2uo1hpO  pic.twitter.com/Sxe9dQyaMw,4,1,0,True,
dukeobgyn,2018-07-11,13:02:32,@DukeOIT A look at the future of medicine as shown through #virtual reality at today’s interactive @dukeoit  Staff TechFair held in the Technology Engagement Center on west campus. pic.twitter.com/eeEs6ZA43w,13,0,4,True,#virtual
WorkingatDuke,2018-07-11,07:45:13,"By banning disposable plastic, @DukeDining takes another green step.  http://ow.ly/RZMr30kTyl3  @DukeU. pic.twitter.com/ow98boImog",38,0,12,True,
DukeDining,2018-07-11,10:58:44,It’s true! No more disposable plastics! @DukeU @DukeStudents @fsdeditor @foodmanagement @thedailymeal @NACUFS #dukedining #duke #sustainabledining https://today.duke.edu/2018/07/duke-dining-bans-disposable-plastic …,23,1,6,True,"#dukedining,#duke,#sustainabledining"
MarineUAS,2018-07-11,10:19:15,First day of @DukeMarineLab summer drone class & we’re off to the races - literally! We got everyone flying their @Parrot Mambos & then we had team obstacle course racing. Who else wants to go back to school at @DukeU? pic.twitter.com/NBbzvqdteV – at Duke Marine Lab,14,0,4,True,
DukeU,2018-07-11,10:21:53,Medical interpreters at @DukeHealth play a vital role.  https://buff.ly/2NHPzz9  pic.twitter.com/gouWa6iOQo,7,0,0,True,
