username,date,time,tweet,likes,replies,retweets,retweet,hashtags
JayLemery,2017-11-02,18:25:19,State of the art update on #climatechange and health@PaulAuerbachMD@COwildernessMED https://twitter.com/enviromedics/status/926228426553479168 …,2,0,2,True,#climatechange
JayLemery,2017-10-30,15:52:10,Dr Ceci Sorensen and I podcast @EnvDefenseFund on our health in a changing climate.   http://ow.ly/aZnY30getGX @enviromedics@DenverEMed,7,0,5,True,
WildMedSociety,2017-11-02,11:49:21,"A great piece from @ManagedCareMag profiling WMS member Will Smith, MD, FAWM - winner of the 2017 Ice Axe Award! https://www.managedcaremag.com/archives/2017/11/will-smith-md-paramedic-answering-call-wild-creates-different-kind-medical-director …",7,0,2,True,
EBMgoneWILD,2017-10-30,15:52:54,Highest K in a surviving avalanche victim is only 6.4. Don't resuscitate if >8 #ACEP17 #emra17 #wildmed,7,3,4,True,"#ACEP17,#emra17,#wildmed"
wildernessmd,2017-10-28,16:33:39,"When there's controversy, study it. #drones vs helicopter #EMS in aerial search. Thank you to those who spent the day with us. @fflco",2,0,3,True,"#drones,#EMS"
wildernessmd,2017-10-28,16:38:34,Looked at effectiveness of #drone vs #HEMS in aerial search. Day 2 tomorrow. pic.twitter.com/JH9SttadXx,22,3,11,True,"#drone,#HEMS"
COwildernessMED,2017-10-27,15:04:13,Don't miss our $150 early bird discount for our January Colorado Pre-Med course!,1,0,1,True,
WildMedSociety,2017-10-23,20:28:09,Now accepting applications for a CEO position. Interested: See  https://wms.org/CEO%20-%20Wilderness%20Medical%20Society.pdf … for details and how to apply!,3,0,4,True,
COglobalEM,2017-10-19,00:13:05, https://www.cuanschutztoday.org/researchers-say-climate-change-may-accelerate-infectious-disease-outbreaks/ …,14,0,9,True,
wildernessmd,2017-10-17,09:55:02,#AMTC17 .Dave Weber on SAR in #HEMS pic.twitter.com/2yKKDRQgqC,6,0,4,True,"#AMTC17,#HEMS"
COwildernessMED,2017-10-10,13:00:05,"Do you want to experience a fun, hands on Pre-Med course? Don't miss out on our January Pre-Med Colorado Program... http://fb.me/122zYycc7 ",1,0,0,True,
10thMtnHuts,2017-08-23,14:05:17,New to Colorado? If you plan to venture out into the backcountry—don’t forget to add a #Wildmed to your “to do” list http://www.huts.org/Community/events_workshops.php … pic.twitter.com/e6givuNXbE,3,0,2,True,#Wildmed
wildernessmd,2017-10-05,15:44:04,So excited and humbled to be going to spend a year with @SydneyHEMS. Thank you @5280_MD & @OutOfTheDocBox for your guidance pic.twitter.com/GLgm0WVUa8,49,11,1,True,
PaulAuerbachMD,2017-09-27,22:54:27,Thanks Tracie White for helping to get the word out: New book warns climate change is making us sick  http://med.stanford.edu/news/all-news/2017/09/new-book-warns-climate-change-is-making-us-sick.html … @enviromedics pic.twitter.com/VfPNeOLt4b,11,0,7,True,
COwildernessMED,2017-09-25,16:02:55,"Do you want to be a backcountry ski/board expert, leading others to majestic powder stashes and breathtaking... http://fb.me/1EXlsZbgr ",1,0,0,True,
gb_psr,2017-09-24,09:03:09,"""New book by drs warns climate change is making us sick"" :  https://buff.ly/2xuQD3q  via @physorg_com @JayLemery #climateimpacts #publichealth pic.twitter.com/Fb2tTL5fug",6,0,7,True,"#climateimpacts,#publichealth"
COwildernessMED,2017-09-21,10:36:35,Take a look at our new Student Testimonial series! See what the students have to say about our Colorado Pre-Med... http://fb.me/90ck5X2xp ,2,0,2,True,
COwildernessMED,2017-09-15,16:05:09,"Our winter break, January 2018 immersive Colorado pre-med class is now open for enrollment! Sign up before...  http://fb.me/1dBLAbUNf ",1,0,0,True,
COwildernessMED,2017-09-13,11:45:44,Don't miss the block party! Come to the wilderness medicine booth for your chance to earn some free swag! pic.twitter.com/deIY81AaF7,1,0,0,True,
COwildernessMED,2017-09-13,10:23:27,Come visit our booth today anytime from 11 AM to 2PM at the Annual Anschutz Block Party! #wildernessmedicine #winfreetshirt,1,0,0,True,"#wildernessmedicine,#winfreetshirt"
COwildernessMED,2017-09-13,10:19:56,Come visit our booth today anytime from 11:00 AM - 2:00 PM at the 5th Annual Anschutz Block Party. Our booth is...  http://fb.me/NSnIe7Xn ,0,0,0,True,
COwildernessMED,2017-09-12,16:21:28,Put yourself at the forefront of cutting edge medical research and education by attending Anschutz’s Pre-Health...  http://fb.me/Z1YlE5q7 ,2,0,1,True,
